   3.00000000       2.00000000       6.00000000       20.0000000    
   4.00000000       2.00000000       6.00000000       20.0000000    
   5.00000000       2.00000000       6.00000000       20.0000000    
   6.00000000       2.00000000       6.00000000       20.0000000    
   7.00000000       2.00000000       6.00000000       20.0000000    
   8.00000000       2.00000000       6.00000000       20.0000000    
   9.00000000       2.00000000       6.00000000       20.0000000    

  -9.00000000       3.00000000       6.00000000       20.0000000    
  -8.00000000       3.00000000       6.00000000       20.0000000    
  -7.00000000       3.00000000       6.00000000       20.0000000    
  -6.00000000       3.00000000       6.00000000       20.0000000    
  -5.00000000       3.00000000       6.00000000       20.0000000    
  -4.00000000       3.00000000       6.00000000       20.0000000    
  -3.00000000       3.00000000       6.00000000       20.0000000    
  -2.00000000       3.00000000       6.00000000       20.0000000    
  -1.00000000       3.00000000       6.00000000       20.0000000    
   0.00000000       3.00000000       6.00000000       20.0000000    
   1.00000000       3.00000000       6.00000000       20.0000000    
   2.00000000       3.00000000       6.00000000       20.0000000    
   3.00000000       3.00000000       6.00000000       20.0000000    
   4.00000000       3.00000000       6.00000000       20.0000000    
   5.00000000       3.00000000       6.00000000       20.0000000    
   6.00000000       3.00000000       6.00000000       20.0000000    
   7.00000000       3.00000000       6.00000000       20.0000000    
   8.00000000       3.00000000       6.00000000       20.0000000    
   9.00000000       3.00000000       6.00000000       20.0000000    

  -9.00000000       4.00000000       6.00000000       20.0000000    
  -8.00000000       4.00000000       6.00000000       20.0000000    
  -7.00000000       4.00000000       6.00000000       20.0000000    
  -6.00000000       4.00000000       6.00000000       20.0000000    
  -5.00000000       4.00000000       6.00000000       20.0000000    
  -4.00000000       4.00000000       6.00000000       20.0000000    
  -3.00000000       4.00000000       6.00000000       20.0000000    
  -2.00000000       4.00000000       6.00000000       20.0000000    
  -1.00000000       4.00000000       6.00000000       20.0000000    
   0.00000000       4.00000000       6.00000000       20.0000000    
   1.00000000       4.00000000       6.00000000       20.0000000    
   2.00000000       4.00000000       6.00000000       20.0000000    
   3.00000000       4.00000000       6.00000000       20.0000000    
   4.00000000       4.00000000       6.00000000       20.0000000    
   5.00000000       4.00000000       6.00000000       20.0000000    
   6.00000000       4.00000000       6.00000000       20.0000000    
   7.00000000       4.00000000       6.00000000       20.0000000    
   8.00000000       4.00000000       6.00000000       20.0000000    
   9.00000000       4.00000000       6.00000000       20.0000000    

  -9.00000000       5.00000000       6.00000000       20.0000000    
  -8.00000000       5.00000000       6.00000000       20.0000000    
  -7.00000000       5.00000000       6.00000000       20.0000000    
  -6.00000000       5.00000000       6.00000000       20.0000000    
  -5.00000000       5.00000000       6.00000000       20.0000000    
  -4.00000000       5.00000000       6.00000000       20.0000000    
  -3.00000000       5.00000000       6.00000000       20.0000000    
  -2.00000000       5.00000000       6.00000000       20.0000000    
  -1.00000000       5.00000000       6.00000000       20.0000000    
   0.00000000       5.00000000       6.00000000       20.0000000    
   1.00000000       5.00000000       6.00000000       20.0000000    
   2.00000000       5.00000000       6.00000000       20.0000000    
   3.00000000       5.00000000       6.00000000       20.0000000    
   4.00000000       5.00000000       6.00000000       20.0000000    
   5.00000000       5.00000000       6.00000000       20.0000000    
   6.00000000       5.00000000       6.00000000       20.0000000    
   7.00000000       5.00000000       6.00000000       20.0000000    
   8.00000000       5.00000000       6.00000000       20.0000000    
   9.00000000       5.00000000       6.00000000       20.0000000    

  -9.00000000       6.00000000       6.00000000       20.0000000    
  -8.00000000       6.00000000       6.00000000       20.0000000    
  -7.00000000       6.00000000       6.00000000       20.0000000    
  -6.00000000       6.00000000       6.00000000       20.0000000    
  -5.00000000       6.00000000       6.00000000       20.0000000    
  -4.00000000       6.00000000       6.00000000       20.0000000    
  -3.00000000       6.00000000       6.00000000       20.0000000    
  -2.00000000       6.00000000       6.00000000       20.0000000    
  -1.00000000       6.00000000       6.00000000       20.0000000    
   0.00000000       6.00000000       6.00000000       20.0000000    
   1.00000000       6.00000000       6.00000000       20.0000000    
   2.00000000       6.00000000       6.00000000       20.0000000    
   3.00000000       6.00000000       6.00000000       20.0000000    
   4.00000000       6.00000000       6.00000000       20.0000000    
   5.00000000       6.00000000       6.00000000       20.0000000    
   6.00000000       6.00000000       6.00000000       20.0000000    
   7.00000000       6.00000000       6.00000000       20.0000000    
   8.00000000       6.00000000       6.00000000       20.0000000    
   9.00000000       6.00000000       6.00000000       20.0000000    

  -9.00000000       7.00000000       6.00000000       20.0000000    
  -8.00000000       7.00000000       6.00000000       20.0000000    
  -7.00000000       7.00000000       6.00000000       20.0000000    
  -6.00000000       7.00000000       6.00000000       20.0000000    
  -5.00000000       7.00000000       6.00000000       20.0000000    
  -4.00000000       7.00000000       6.00000000       20.0000000    
  -3.00000000       7.00000000       6.00000000       20.0000000    
  -2.00000000       7.00000000       6.00000000       20.0000000    
  -1.00000000       7.00000000       6.00000000       20.0000000    
   0.00000000       7.00000000       6.00000000       20.0000000    
   1.00000000       7.00000000       6.00000000       20.0000000    
   2.00000000       7.00000000       6.00000000       20.0000000    
   3.00000000       7.00000000       6.00000000       20.0000000    
   4.00000000       7.00000000       6.00000000       20.0000000    
   5.00000000       7.00000000       6.00000000       20.0000000    
   6.00000000       7.00000000       6.00000000       20.0000000    
   7.00000000       7.00000000       6.00000000       20.0000000    
   8.00000000       7.00000000       6.00000000       20.0000000    
   9.00000000       7.00000000       6.00000000       20.0000000    

  -9.00000000       8.00000000       6.00000000       20.0000000    
  -8.00000000       8.00000000       6.00000000       20.0000000    
  -7.00000000       8.00000000       6.00000000       20.0000000    
  -6.00000000       8.00000000       6.00000000       20.0000000    
  -5.00000000       8.00000000       6.00000000       20.0000000    
  -4.00000000       8.00000000       6.00000000       20.0000000    
  -3.00000000       8.00000000       6.00000000       20.0000000    
  -2.00000000       8.00000000       6.00000000       20.0000000    
  -1.00000000       8.00000000       6.00000000       20.0000000    
   0.00000000       8.00000000       6.00000000       20.0000000    
   1.00000000       8.00000000       6.00000000       20.0000000    
   2.00000000       8.00000000       6.00000000       20.0000000    
   3.00000000       8.00000000       6.00000000       20.0000000    
   4.00000000       8.00000000       6.00000000       20.0000000    
   5.00000000       8.00000000       6.00000000       20.0000000    
   6.00000000       8.00000000       6.00000000       20.0000000    
   7.00000000       8.00000000       6.00000000       20.0000000    
   8.00000000       8.00000000       6.00000000       20.0000000    
   9.00000000       8.00000000       6.00000000       20.0000000    

  -9.00000000       9.00000000       6.00000000       20.0000000    
  -8.00000000       9.00000000       6.00000000       20.0000000    
  -7.00000000       9.00000000       6.00000000       20.0000000    
  -6.00000000       9.00000000       6.00000000       20.0000000    
  -5.00000000       9.00000000       6.00000000       20.0000000    
  -4.00000000       9.00000000       6.00000000       20.0000000    
  -3.00000000       9.00000000       6.00000000       20.0000000    
  -2.00000000       9.00000000       6.00000000       20.0000000    
  -1.00000000       9.00000000       6.00000000       20.0000000    
   0.00000000       9.00000000       6.00000000       20.0000000    
   1.00000000       9.00000000       6.00000000       20.0000000    
   2.00000000       9.00000000       6.00000000       20.0000000    
   3.00000000       9.00000000       6.00000000       20.0000000    
   4.00000000       9.00000000       6.00000000       20.0000000    
   5.00000000       9.00000000       6.00000000       20.0000000    
   6.00000000       9.00000000       6.00000000       20.0000000    
   7.00000000       9.00000000       6.00000000       20.0000000    
   8.00000000       9.00000000       6.00000000       20.0000000    
   9.00000000       9.00000000       6.00000000       20.0000000    


  -9.00000000      -9.00000000       7.00000000       100.000000    
  -8.00000000      -9.00000000       7.00000000       100.000000    
  -7.00000000      -9.00000000       7.00000000       100.000000    
  -6.00000000      -9.00000000       7.00000000       100.000000    
  -5.00000000      -9.00000000       7.00000000       20.0000000    
  -4.00000000      -9.00000000       7.00000000       20.0000000    
  -3.00000000      -9.00000000       7.00000000       20.0000000    
  -2.00000000      -9.00000000       7.00000000       20.0000000    
  -1.00000000      -9.00000000       7.00000000       20.0000000    
   0.00000000      -9.00000000       7.00000000       20.0000000    
   1.00000000      -9.00000000       7.00000000       20.0000000    
   2.00000000      -9.00000000       7.00000000       20.0000000    
   3.00000000      -9.00000000       7.00000000       20.0000000    
   4.00000000      -9.00000000       7.00000000       20.0000000    
   5.00000000      -9.00000000       7.00000000       20.0000000    
   6.00000000      -9.00000000       7.00000000       20.0000000    
   7.00000000      -9.00000000       7.00000000       20.0000000    
   8.00000000      -9.00000000       7.00000000       20.0000000    
   9.00000000      -9.00000000       7.00000000       20.0000000    

  -9.00000000      -8.00000000       7.00000000       100.000000    
  -8.00000000      -8.00000000       7.00000000       100.000000    
  -7.00000000      -8.00000000       7.00000000       100.000000    
  -6.00000000      -8.00000000       7.00000000       100.000000    
  -5.00000000      -8.00000000       7.00000000       20.0000000    
  -4.00000000      -8.00000000       7.00000000       20.0000000    
  -3.00000000      -8.00000000       7.00000000       20.0000000    
  -2.00000000      -8.00000000       7.00000000       20.0000000    
  -1.00000000      -8.00000000       7.00000000       20.0000000    
   0.00000000      -8.00000000       7.00000000       20.0000000    
   1.00000000      -8.00000000       7.00000000       20.0000000    
   2.00000000      -8.00000000       7.00000000       20.0000000    
   3.00000000      -8.00000000       7.00000000       20.0000000    
   4.00000000      -8.00000000       7.00000000       20.0000000    
   5.00000000      -8.00000000       7.00000000       20.0000000    
   6.00000000      -8.00000000       7.00000000       20.0000000    
   7.00000000      -8.00000000       7.00000000       20.0000000    
   8.00000000      -8.00000000       7.00000000       20.0000000    
   9.00000000      -8.00000000       7.00000000       20.0000000    

  -9.00000000      -7.00000000       7.00000000       100.000000    
  -8.00000000      -7.00000000       7.00000000       100.000000    
  -7.00000000      -7.00000000       7.00000000       100.000000    
  -6.00000000      -7.00000000       7.00000000       100.000000    
  -5.00000000      -7.00000000       7.00000000       20.0000000    
  -4.00000000      -7.00000000       7.00000000       20.0000000    
  -3.00000000      -7.00000000       7.00000000       20.0000000    
  -2.00000000      -7.00000000       7.00000000       20.0000000    
  -1.00000000      -7.00000000       7.00000000       20.0000000    
   0.00000000      -7.00000000       7.00000000       20.0000000    
   1.00000000      -7.00000000       7.00000000       20.0000000    
   2.00000000      -7.00000000       7.00000000       20.0000000    
   3.00000000      -7.00000000       7.00000000       20.0000000    
   4.00000000      -7.00000000       7.00000000       20.0000000    
   5.00000000      -7.00000000       7.00000000       20.0000000    
   6.00000000      -7.00000000       7.00000000       20.0000000    
   7.00000000      -7.00000000       7.00000000       20.0000000    
   8.00000000      -7.00000000       7.00000000       20.0000000    
   9.00000000      -7.00000000       7.00000000       20.0000000    

  -9.00000000      -6.00000000       7.00000000       100.000000    
  -8.00000000      -6.00000000       7.00000000       100.000000    
  -7.00000000      -6.00000000       7.00000000       100.000000    
  -6.00000000      -6.00000000       7.00000000       100.000000    
  -5.00000000      -6.00000000       7.00000000       20.0000000    
  -4.00000000      -6.00000000       7.00000000       20.0000000    
  -3.00000000      -6.00000000       7.00000000       20.0000000    
  -2.00000000      -6.00000000       7.00000000       20.0000000    
  -1.00000000      -6.00000000       7.00000000       20.0000000    
   0.00000000      -6.00000000       7.00000000       20.0000000    
   1.00000000      -6.00000000       7.00000000       20.0000000    
   2.00000000      -6.00000000       7.00000000       20.0000000    
   3.00000000      -6.00000000       7.00000000       20.0000000    
   4.00000000      -6.00000000       7.00000000       20.0000000    
   5.00000000      -6.00000000       7.00000000       20.0000000    
   6.00000000      -6.00000000       7.00000000       20.0000000    
   7.00000000      -6.00000000       7.00000000       20.0000000    
   8.00000000      -6.00000000       7.00000000       20.0000000    
   9.00000000      -6.00000000       7.00000000       20.0000000    

  -9.00000000      -5.00000000       7.00000000       20.0000000    
  -8.00000000      -5.00000000       7.00000000       20.0000000    
  -7.00000000      -5.00000000       7.00000000       20.0000000    
  -6.00000000      -5.00000000       7.00000000       20.0000000    
  -5.00000000      -5.00000000       7.00000000       20.0000000    
  -4.00000000      -5.00000000       7.00000000       20.0000000    
  -3.00000000      -5.00000000       7.00000000       20.0000000    
  -2.00000000      -5.00000000       7.00000000       20.0000000    
  -1.00000000      -5.00000000       7.00000000       20.0000000    
   0.00000000      -5.00000000       7.00000000       20.0000000    
   1.00000000      -5.00000000       7.00000000       20.0000000    
   2.00000000      -5.00000000       7.00000000       20.0000000    
   3.00000000      -5.00000000       7.00000000       20.0000000    
   4.00000000      -5.00000000       7.00000000       20.0000000    
   5.00000000      -5.00000000       7.00000000       20.0000000    
   6.00000000      -5.00000000       7.00000000       20.0000000    
   7.00000000      -5.00000000       7.00000000       20.0000000    
   8.00000000      -5.00000000       7.00000000       20.0000000    
   9.00000000      -5.00000000       7.00000000       20.0000000    

  -9.00000000      -4.00000000       7.00000000       20.0000000    
  -8.00000000      -4.00000000       7.00000000       20.0000000    
  -7.00000000      -4.00000000       7.00000000       20.0000000    
  -6.00000000      -4.00000000       7.00000000       20.0000000    
  -5.00000000      -4.00000000       7.00000000       20.0000000    
  -4.00000000      -4.00000000       7.00000000       20.0000000    
  -3.00000000      -4.00000000       7.00000000       20.0000000    
  -2.00000000      -4.00000000       7.00000000       20.0000000    
  -1.00000000      -4.00000000       7.00000000       20.0000000    
   0.00000000      -4.00000000       7.00000000       20.0000000    
   1.00000000      -4.00000000       7.00000000       20.0000000    
   2.00000000      -4.00000000       7.00000000       20.0000000    
   3.00000000      -4.00000000       7.00000000       20.0000000    
   4.00000000      -4.00000000       7.00000000       20.0000000    
   5.00000000      -4.00000000       7.00000000       20.0000000    
   6.00000000      -4.00000000       7.00000000       20.0000000    
   7.00000000      -4.00000000       7.00000000       20.0000000    
   8.00000000      -4.00000000       7.00000000       20.0000000    
   9.00000000      -4.00000000       7.00000000       20.0000000    

  -9.00000000      -3.00000000       7.00000000       20.0000000    
  -8.00000000      -3.00000000       7.00000000       20.0000000    
  -7.00000000      -3.00000000       7.00000000       20.0000000    
  -6.00000000      -3.00000000       7.00000000       20.0000000    
  -5.00000000      -3.00000000       7.00000000       20.0000000    
  -4.00000000      -3.00000000       7.00000000       20.0000000    
  -3.00000000      -3.00000000       7.00000000       20.0000000    
  -2.00000000      -3.00000000       7.00000000       20.0000000    
  -1.00000000      -3.00000000       7.00000000       20.0000000    
   0.00000000      -3.00000000       7.00000000       20.0000000    
   1.00000000      -3.00000000       7.00000000       20.0000000    
   2.00000000      -3.00000000       7.00000000       20.0000000    
   3.00000000      -3.00000000       7.00000000       20.0000000    
   4.00000000      -3.00000000       7.00000000       20.0000000    
   5.00000000      -3.00000000       7.00000000       20.0000000    
   6.00000000      -3.00000000       7.00000000       20.0000000    
   7.00000000      -3.00000000       7.00000000       20.0000000    
   8.00000000      -3.00000000       7.00000000       20.0000000    
   9.00000000      -3.00000000       7.00000000       20.0000000    

  -9.00000000      -2.00000000       7.00000000       20.0000000    
  -8.00000000      -2.00000000       7.00000000       20.0000000    
  -7.00000000      -2.00000000       7.00000000       20.0000000    
  -6.00000000      -2.00000000       7.00000000       20.0000000    
  -5.00000000      -2.00000000       7.00000000       20.0000000    
  -4.00000000      -2.00000000       7.00000000       20.0000000    
  -3.00000000      -2.00000000       7.00000000       20.0000000    
  -2.00000000      -2.00000000       7.00000000       20.0000000    
  -1.00000000      -2.00000000       7.00000000       20.0000000    
   0.00000000      -2.00000000       7.00000000       20.0000000    
   1.00000000      -2.00000000       7.00000000       20.0000000    
   2.00000000      -2.00000000       7.00000000       20.0000000    
   3.00000000      -2.00000000       7.00000000       20.0000000    
   4.00000000      -2.00000000       7.00000000       20.0000000    
   5.00000000      -2.00000000       7.00000000       20.0000000    
   6.00000000      -2.00000000       7.00000000       20.0000000    
   7.00000000      -2.00000000       7.00000000       20.0000000    
   8.00000000      -2.00000000       7.00000000       20.0000000    
   9.00000000      -2.00000000       7.00000000       20.0000000    

  -9.00000000      -1.00000000       7.00000000       20.0000000    
  -8.00000000      -1.00000000       7.00000000       20.0000000    
  -7.00000000      -1.00000000       7.00000000       20.0000000    
  -6.00000000      -1.00000000       7.00000000       20.0000000    
  -5.00000000      -1.00000000       7.00000000       20.0000000    
  -4.00000000      -1.00000000       7.00000000       20.0000000    
  -3.00000000      -1.00000000       7.00000000       20.0000000    
  -2.00000000      -1.00000000       7.00000000       20.0000000    
  -1.00000000      -1.00000000       7.00000000       20.0000000    
   0.00000000      -1.00000000       7.00000000       20.0000000    
   1.00000000      -1.00000000       7.00000000       20.0000000    
   2.00000000      -1.00000000       7.00000000       20.0000000    
   3.00000000      -1.00000000       7.00000000       20.0000000    
   4.00000000      -1.00000000       7.00000000       20.0000000    
   5.00000000      -1.00000000       7.00000000       20.0000000    
   6.00000000      -1.00000000       7.00000000       20.0000000    
   7.00000000      -1.00000000       7.00000000       20.0000000    
   8.00000000      -1.00000000       7.00000000       20.0000000    
   9.00000000      -1.00000000       7.00000000       20.0000000    

  -9.00000000       0.00000000       7.00000000       20.0000000    
  -8.00000000       0.00000000       7.00000000       20.0000000    
  -7.00000000       0.00000000       7.00000000       20.0000000    
  -6.00000000       0.00000000       7.00000000       20.0000000    
  -5.00000000       0.00000000       7.00000000       20.0000000    
  -4.00000000       0.00000000       7.00000000       20.0000000    
  -3.00000000       0.00000000       7.00000000       20.0000000    
  -2.00000000       0.00000000       7.00000000       20.0000000    
  -1.00000000       0.00000000       7.00000000       20.0000000    
   0.00000000       0.00000000       7.00000000       20.0000000    
   1.00000000       0.00000000       7.00000000       20.0000000    
   2.00000000       0.00000000       7.00000000       20.0000000    
   3.00000000       0.00000000       7.00000000       20.0000000    
   4.00000000       0.00000000       7.00000000       20.0000000    
   5.00000000       0.00000000       7.00000000       20.0000000    
   6.00000000       0.00000000       7.00000000       20.0000000    
   7.00000000       0.00000000       7.00000000       20.0000000    
   8.00000000       0.00000000       7.00000000       20.0000000    
   9.00000000       0.00000000       7.00000000       20.0000000    

  -9.00000000       1.00000000       7.00000000       20.0000000    
  -8.00000000       1.00000000       7.00000000       20.0000000    
  -7.00000000       1.00000000       7.00000000       20.0000000    
  -6.00000000       1.00000000       7.00000000       20.0000000    
  -5.00000000       1.00000000       7.00000000       20.0000000    
  -4.00000000       1.00000000       7.00000000       20.0000000    
  -3.00000000       1.00000000       7.00000000       20.0000000    
  -2.00000000       1.00000000       7.00000000       20.0000000    
  -1.00000000       1.00000000       7.00000000       20.0000000    
   0.00000000       1.00000000       7.00000000       20.0000000    
   1.00000000       1.00000000       7.00000000       20.0000000    
   2.00000000       1.00000000       7.00000000       20.0000000    
   3.00000000       1.00000000       7.00000000       20.0000000    
   4.00000000       1.00000000       7.00000000       20.0000000    
   5.00000000       1.00000000       7.00000000       20.0000000    
   6.00000000       1.00000000       7.00000000       20.0000000    
   7.00000000       1.00000000       7.00000000       20.0000000    
   8.00000000       1.00000000       7.00000000       20.0000000    
   9.00000000       1.00000000       7.00000000       20.0000000    

  -9.00000000       2.00000000       7.00000000       20.0000000    
  -8.00000000       2.00000000       7.00000000       20.0000000    
  -7.00000000       2.00000000       7.00000000       20.0000000    
  -6.00000000       2.00000000       7.00000000       20.0000000    
  -5.00000000       2.00000000       7.00000000       20.0000000    
  -4.00000000       2.00000000       7.00000000       20.0000000    
  -3.00000000       2.00000000       7.00000000       20.0000000    
  -2.00000000       2.00000000       7.00000000       20.0000000    
  -1.00000000       2.00000000       7.00000000       20.0000000    
   0.00000000       2.00000000       7.00000000       20.0000000    
   1.00000000       2.00000000       7.00000000       20.0000000    
   2.00000000       2.00000000       7.00000000       20.0000000    
   3.00000000       2.00000000       7.00000000       20.0000000    
   4.00000000       2.00000000       7.00000000       20.0000000    
   5.00000000       2.00000000       7.00000000       20.0000000    
   6.00000000       2.00000000       7.00000000       20.0000000    
   7.00000000       2.00000000       7.00000000       20.0000000    
   8.00000000       2.00000000       7.00000000       20.0000000    
   9.00000000       2.00000000       7.00000000       20.0000000    

  -9.00000000       3.00000000       7.00000000       20.0000000    
  -8.00000000       3.00000000       7.00000000       20.0000000    
  -7.00000000       3.00000000       7.00000000       20.0000000    
  -6.00000000       3.00000000       7.00000000       20.0000000    
  -5.00000000       3.00000000       7.00000000       20.0000000    
  -4.00000000       3.00000000       7.00000000       20.0000000    
  -3.00000000       3.00000000       7.00000000       20.0000000    
  -2.00000000       3.00000000       7.00000000       20.0000000    
  -1.00000000       3.00000000       7.00000000       20.0000000    
   0.00000000       3.00000000       7.00000000       20.0000000    
   1.00000000       3.00000000       7.00000000       20.0000000    
   2.00000000       3.00000000       7.00000000       20.0000000    
   3.00000000       3.00000000       7.00000000       20.0000000    
   4.00000000       3.00000000       7.00000000       20.0000000    
   5.00000000       3.00000000       7.00000000       20.0000000    
   6.00000000       3.00000000       7.00000000       20.0000000    
   7.00000000       3.00000000       7.00000000       20.0000000    
   8.00000000       3.00000000       7.00000000       20.0000000    
   9.00000000       3.00000000       7.00000000       20.0000000    

  -9.00000000       4.00000000       7.00000000       20.0000000    
  -8.00000000       4.00000000       7.00000000       20.0000000    
  -7.00000000       4.00000000       7.00000000       20.0000000    
  -6.00000000       4.00000000       7.00000000       20.0000000    
  -5.00000000       4.00000000       7.00000000       20.0000000    
  -4.00000000       4.00000000       7.00000000       20.0000000    
  -3.00000000       4.00000000       7.00000000       20.0000000    
  -2.00000000       4.00000000       7.00000000       20.0000000    
  -1.00000000       4.00000000       7.00000000       20.0000000    
   0.00000000       4.00000000       7.00000000       20.0000000    
   1.00000000       4.00000000       7.00000000       20.0000000    
   2.00000000       4.00000000       7.00000000       20.0000000    
   3.00000000       4.00000000       7.00000000       20.0000000    
   4.00000000       4.00000000       7.00000000       20.0000000    
   5.00000000       4.00000000       7.00000000       20.0000000    
   6.00000000       4.00000000       7.00000000       20.0000000    
   7.00000000       4.00000000       7.00000000       20.0000000    
   8.00000000       4.00000000       7.00000000       20.0000000    
   9.00000000       4.00000000       7.00000000       20.0000000    

  -9.00000000       5.00000000       7.00000000       20.0000000    
  -8.00000000       5.00000000       7.00000000       20.0000000    
  -7.00000000       5.00000000       7.00000000       20.0000000    
  -6.00000000       5.00000000       7.00000000       20.0000000    
  -5.00000000       5.00000000       7.00000000       20.0000000    
  -4.00000000       5.00000000       7.00000000       20.0000000    
  -3.00000000       5.00000000       7.00000000       20.0000000    
  -2.00000000       5.00000000       7.00000000       20.0000000    
  -1.00000000       5.00000000       7.00000000       20.0000000    
   0.00000000       5.00000000       7.00000000       20.0000000    
   1.00000000       5.00000000       7.00000000       20.0000000    
   2.00000000       5.00000000       7.00000000       20.0000000    
   3.00000000       5.00000000       7.00000000       20.0000000    
   4.00000000       5.00000000       7.00000000       20.0000000    
   5.00000000       5.00000000       7.00000000       20.0000000    
   6.00000000       5.00000000       7.00000000       20.0000000    
   7.00000000       5.00000000       7.00000000       20.0000000    
   8.00000000       5.00000000       7.00000000       20.0000000    
   9.00000000       5.00000000       7.00000000       20.0000000    

  -9.00000000       6.00000000       7.00000000       20.0000000    
  -8.00000000       6.00000000       7.00000000       20.0000000    
  -7.00000000       6.00000000       7.00000000       20.0000000    
  -6.00000000       6.00000000       7.00000000       20.0000000    
  -5.00000000       6.00000000       7.00000000       20.0000000    
  -4.00000000       6.00000000       7.00000000       20.0000000    
  -3.00000000       6.00000000       7.00000000       20.0000000    
  -2.00000000       6.00000000       7.00000000       20.0000000    
  -1.00000000       6.00000000       7.00000000       20.0000000    
   0.00000000       6.00000000       7.00000000       20.0000000    
   1.00000000       6.00000000       7.00000000       20.0000000    
   2.00000000       6.00000000       7.00000000       20.0000000    
   3.00000000       6.00000000       7.00000000       20.0000000    
   4.00000000       6.00000000       7.00000000       20.0000000    
   5.00000000       6.00000000       7.00000000       20.0000000    
   6.00000000       6.00000000       7.00000000       20.0000000    
   7.00000000       6.00000000       7.00000000       20.0000000    
   8.00000000       6.00000000       7.00000000       20.0000000    
   9.00000000       6.00000000       7.00000000       20.0000000    

  -9.00000000       7.00000000       7.00000000       20.0000000    
  -8.00000000       7.00000000       7.00000000       20.0000000    
  -7.00000000       7.00000000       7.00000000       20.0000000    
  -6.00000000       7.00000000       7.00000000       20.0000000    
  -5.00000000       7.00000000       7.00000000       20.0000000    
  -4.00000000       7.00000000       7.00000000       20.0000000    
  -3.00000000       7.00000000       7.00000000       20.0000000    
  -2.00000000       7.00000000       7.00000000       20.0000000    
  -1.00000000       7.00000000       7.00000000       20.0000000    
   0.00000000       7.00000000       7.00000000       20.0000000    
   1.00000000       7.00000000       7.00000000       20.0000000    
   2.00000000       7.00000000       7.00000000       20.0000000    
   3.00000000       7.00000000       7.00000000       20.0000000    
   4.00000000       7.00000000       7.00000000       20.0000000    
   5.00000000       7.00000000       7.00000000       20.0000000    
   6.00000000       7.00000000       7.00000000       20.0000000    
   7.00000000       7.00000000       7.00000000       100.000000    
   8.00000000       7.00000000       7.00000000       100.000000    
   9.00000000       7.00000000       7.00000000       100.000000    

  -9.00000000       8.00000000       7.00000000       20.0000000    
  -8.00000000       8.00000000       7.00000000       20.0000000    
  -7.00000000       8.00000000       7.00000000       20.0000000    
  -6.00000000       8.00000000       7.00000000       20.0000000    
  -5.00000000       8.00000000       7.00000000       20.0000000    
  -4.00000000       8.00000000       7.00000000       20.0000000    
  -3.00000000       8.00000000       7.00000000       20.0000000    
  -2.00000000       8.00000000       7.00000000       20.0000000    
  -1.00000000       8.00000000       7.00000000       20.0000000    
   0.00000000       8.00000000       7.00000000       20.0000000    
   1.00000000       8.00000000       7.00000000       20.0000000    
   2.00000000       8.00000000       7.00000000       20.0000000    
   3.00000000       8.00000000       7.00000000       20.0000000    
   4.00000000       8.00000000       7.00000000       20.0000000    
   5.00000000       8.00000000       7.00000000       20.0000000    
   6.00000000       8.00000000       7.00000000       20.0000000    
   7.00000000       8.00000000       7.00000000       100.000000    
   8.00000000       8.00000000       7.00000000       100.000000    
   9.00000000       8.00000000       7.00000000       100.000000    

  -9.00000000       9.00000000       7.00000000       20.0000000    
  -8.00000000       9.00000000       7.00000000       20.0000000    
  -7.00000000       9.00000000       7.00000000       20.0000000    
  -6.00000000       9.00000000       7.00000000       20.0000000    
  -5.00000000       9.00000000       7.00000000       20.0000000    
  -4.00000000       9.00000000       7.00000000       20.0000000    
  -3.00000000       9.00000000       7.00000000       20.0000000    
  -2.00000000       9.00000000       7.00000000       20.0000000    
  -1.00000000       9.00000000       7.00000000       20.0000000    
   0.00000000       9.00000000       7.00000000       20.0000000    
   1.00000000       9.00000000       7.00000000       20.0000000    
   2.00000000       9.00000000       7.00000000       20.0000000    
   3.00000000       9.00000000       7.00000000       20.0000000    
   4.00000000       9.00000000       7.00000000       20.0000000    
   5.00000000       9.00000000       7.00000000       20.0000000    
   6.00000000       9.00000000       7.00000000       20.0000000    
   7.00000000       9.00000000       7.00000000       100.000000    
   8.00000000       9.00000000       7.00000000       100.000000    
   9.00000000       9.00000000       7.00000000       100.000000    


  -9.00000000      -9.00000000       8.00000000       100.000000    
  -8.00000000      -9.00000000       8.00000000       100.000000    
  -7.00000000      -9.00000000       8.00000000       100.000000    
  -6.00000000      -9.00000000       8.00000000       100.000000    
  -5.00000000      -9.00000000       8.00000000       20.0000000    
  -4.00000000      -9.00000000       8.00000000       20.0000000    
  -3.00000000      -9.00000000       8.00000000       20.0000000    
  -2.00000000      -9.00000000       8.00000000       20.0000000    
  -1.00000000      -9.00000000       8.00000000       20.0000000    
   0.00000000      -9.00000000       8.00000000       20.0000000    
   1.00000000      -9.00000000       8.00000000       20.0000000    
   2.00000000      -9.00000000       8.00000000       20.0000000    
   3.00000000      -9.00000000       8.00000000       20.0000000    
   4.00000000      -9.00000000       8.00000000       20.0000000    
   5.00000000      -9.00000000       8.00000000       20.0000000    
   6.00000000      -9.00000000       8.00000000       20.0000000    
   7.00000000      -9.00000000       8.00000000       20.0000000    
   8.00000000      -9.00000000       8.00000000       20.0000000    
   9.00000000      -9.00000000       8.00000000       20.0000000    

  -9.00000000      -8.00000000       8.00000000       100.000000    
